smiles,Ki,leaked
C/C(=N\NC(N)=S)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,62533.0,False
C/C(=N\NC(N)=S)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,31.9,False
C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Br)ccc2oc1=O,895.86,False
C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1cc2cc(Cl)ccc2oc1=O,757.83,False
C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1cc2ccccc2oc1=O,21.165,False
C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1ccc(N2CCCC2)cc1,57.7,False
C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1ccc(N2CCCCC2)cc1,69.2,False
C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1ccc(N2CCN(C)CC2)cc1,89.5,False
C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1ccc(N2CCOCC2)cc1,65.6,False
C/C(=N\Nc1ccc(S(N)(=O)=O)cc1)c1sc2nc3ccccc3n2c1C,132.7,False
C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(C(=O)O)cc2)c1C,565.7,False
C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(Cl)cc2)c1C,100000.0,False
C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,100000.0,False
C/C(=N\Nc1nc(-c2ccc(Cl)cc2)cs1)c1nnn(-c2ccc(S(N)(=O)=O)cc2)c1C,14.1,False
C/C(=N\O)c1ccc(-c2ccc(O)c(F)c2)c(Cl)c1O,4960.0,False
C/C(=N\O)c1ccc(-c2ccc(O)cc2)c(Cl)c1O,3320.0,False
C/C(=N\O)c1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1,5585.4,False
C/C(CC(=O)c1ccccc1)=N/n1cnc2c(c(-c3ccc(Br)cc3)cn2-c2ccc(S(N)(=O)=O)cc2)c1=N,3.9,False
C/C(CN1C(=O)c2ccccc2S1(=O)=O)=N\O,41.4,False
C/C(S)=N/c1c(C#N)c(-c2ccc(Br)cc2)cn1-c1ccc(S(N)(=O)=O)cc1,5.8,False
C/C=C/CN1C(=O)c2ccccc2S1(=O)=O,36.7,False
C=C(C)/C=C/c1c(OC)c2c(c3ccc(=O)oc13)OC(C)(C)C=C2,100000.0,False
C=C(C)C(=O)OCCOC(=O)C1=C(C)N(CCCCO)C(=S)NC1c1ccc(C)cc1,4.2,False
C=C(C)C(=O)OCCOC(=O)C1=C(C)N(CCCCO)C(=S)NC1c1ccccc1,4.2,False
C=C(C)C(=O)OCCOC(=O)C1=C(C)NC(=S)NC1c1ccc(C)cc1,30.63,False
C=C(C)C(COC(=O)c1cccnc1)c1c(OC)ccc2ccc(=O)oc12,100000.0,False
C=C(C)CNS(=O)(=O)c1ccc(N)cc1,4708.0,False
C=C(C)[C@@H]1CCC(C)(O)C([Se]c2ccc(S(N)(=O)=O)cc2)C1,0.18,False
C=C(C)[C@@H]1CC[C@]2(COS(N)(=O)=O)CC[C@]3(C)C(CC[C@@H]4[C@@]5(C)CC[C@H](OS(N)(=O)=O)C(C)(C)C5CC[C@]43C)C12,14.7,False
C=C(Cl)CN(CC(=C)Cl)S(=O)(=O)c1ccc(N)cc1,4995.0,False
C=C(Cl)CNS(=O)(=O)c1ccc(N)cc1,5176.0,False
C=CCCOS(N)(=O)=O,883.0,False
C=CCN1C(=O)/C(=N\NC(=O)CNc2ccc(S(N)(=O)=O)cc2)c2ccccc21,3.0,False
C=CCN1C(=O)/C(=N\Nc2ccc(S(N)(=O)=O)cc2)c2ccccc21,3.0,False
C=CCN1C(=O)/C(=N\c2ccc(S(N)(=O)=O)cc2)c2ccccc21,3.0,False
C=CCN1C(=O)C(=NNC(=O)c2ccc(S(N)(=O)=O)cc2)c2ccccc21,94.0,False
C=CCN1C(=O)C=C(C)OS1(=O)=O,20000.0,False
C=CCN1C(=O)c2ccccc2S1(=O)=O,86.0,False
C=CCNC(=S)NNC(=O)c1ccccc1O,10000.0,False
C=CCNc1ccc(S(N)(=O)=O)cc1,2342.115,False
C=CCNc1ccncc1S(N)(=O)=O,133.0,False
C=CCOC(=O)C1=C(C)N(CC(C)O)C(=S)NC1c1ccc(N(C)C)cc1,4.2,False
C=CCOC(=O)C1=C(C)NC(=S)N(CC(O)CCl)C1c1ccccc1,391.6,False
C=CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(OC)cc1,30.63,False
C=CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1,40.205,False
C=CCOC(=O)C1=C(C)NC(=S)NC1c1ccccc1O,30.63,False
C=CCOC1=NS(=O)(=O)OC(C)=C1,20000.0,False
C=CCOCC(O)C[SeH],3300.0,False
C=CCOCC(O)C[Se]CC(O)CSc1ccc(S(N)(=O)=O)cc1,7.1,False
C=CCOCC(O)C[Se]CC(O)C[Se]c1ccc(S(N)(=O)=O)cc1,5.0,False
C=CCOCC(O)C[Se]c1ccc(S(N)(=O)=O)cc1,920.8,False
C=CCOCC(S)C[SeH],44200.0,False
C=CCOc1cc(=O)oc2ccccc12,150000.0,False
C=CCOc1cc(=S)oc2ccccc12,150000.0,False
C=CCOc1ccc(S(N)(=O)=O)cc1,12.0,True
C=CCOc1ccc2ccc(=O)oc2c1,150000.0,False
C=CCOc1ccc2ccc(=S)oc2c1,150000.0,False
C=CCOc1ccc2oc(=O)ccc2c1,150000.0,False
C=CCOc1ccc2oc(=S)ccc2c1,150000.0,False
C=CC[Se]c1ccc(S(N)(=O)=O)cc1,36.5,True
C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2ccc(C)cc2c1=O,1.8,False
C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2ccc([N+](=O)[O-])cc2c1=O,12.1,False
C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2cccc(C)c2c1=O,1.3,False
C=CCn1c(SCC(=O)Nc2ccc(S(N)(=O)=O)cc2)nc2sc3c(c2c1=O)CCCC3,330.0,False
C=Cc1ccc(C[n+]2ccn(CCCCCCCCCC)c2C)cc1,27.87,False
C=Cc1ccc(C[n+]2ccn(Cc3ccccc3)c2C)cc1,27.87,False
CC#CCN1C(=O)c2ccccc2S1(=O)=O,10000.0,False
CC#CCNS(=O)(=O)c1ccccc1C(=O)O,10000.0,False
CC#CC[Se]c1ccc(S(N)(=O)=O)cc1,7.6,True
CC(/N=C(/S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)NC(Cc1ccccc1)C(=O)O,4.0,False
CC(/N=C(/S)Nc1ccc(S(N)(=O)=O)cc1)C(=O)O,12.01,False
CC(=N\NC(=O)c1ccc(Cl)cc1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)N1CCCCC1,0.57,False
CC(=N\NC(=O)c1ccc(Cl)cc1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)S(=O)(=O)c1ccccc1,0.97,False
CC(=N\NC(=O)c1ccc(Cl)cc1)/C(Cl)=N/Nc1ccc(S(N)(=O)=O)cc1,6.4,False
CC(=N\NC(=O)c1ccccc1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)N1CCCCC1,5.8,False
CC(=N\NC(=O)c1ccccc1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)S(=O)(=O)c1ccccc1,8.6,False
CC(=N\NC(=O)c1ccccc1)/C(Cl)=N/Nc1ccc(S(N)(=O)=O)cc1,17.1,False
CC(=N\NC(=O)c1cccs1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)N1CCCCC1,0.89,False
CC(=N\NC(=O)c1cccs1)/C(=N/Nc1ccc(S(N)(=O)=O)cc1)S(=O)(=O)c1ccccc1,4.5,False
CC(=N\NC(=O)c1cccs1)/C(Cl)=N/Nc1ccc(S(N)(=O)=O)cc1,0.94,False
CC(=O)/C(=C\c1ccc(Cl)cc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,0.61,False
CC(=O)/C(=C\c1ccc(F)cc1Cl)C(=O)Nc1ccc(S(N)(=O)=O)cc1,5.6,False
CC(=O)/C(=C\c1cccc([N+](=O)[O-])c1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,6.9,False
CC(=O)/C(=C\c1ccccc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,4.4,False
CC(=O)/C(=C\c1ccccc1Cl)C(=O)Nc1ccc(S(N)(=O)=O)cc1,0.36,False
CC(=O)/C(=C\c1cccs1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,2.9,False
CC(=O)/C(=N\Nc1ccc(Br)cc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,370.5,False
CC(=O)/C(=N\Nc1ccc(C#N)cc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,52.2,False
CC(=O)/C(=N\Nc1ccc(Cl)cc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,5.2,False
CC(=O)/C(=N\Nc1ccc(F)cc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,8.1,False
CC(=O)/C(=N\Nc1ccc(S(N)(=O)=O)cc1)Sc1nc2ccccc2c(=O)n1-c1ccccc1,0.73,False
CC(=O)/C(=N\Nc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1)C(=O)OC(C)(C)C,95.4,False
CC(=O)/C(=N\Nc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1)C(=O)c1ccccc1,159.0,False
CC(=O)/C(=N\Nc1cccc([N+](=O)[O-])c1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,71.4,False
CC(=O)/C(=N\Nc1ccccc1)C(=O)Nc1ccc(S(N)(=O)=O)cc1,4.3,False
CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C,14.0,False
CC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)OC(C)(C)C,20.0,False
CC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(=O)c1ccccc1,200.0,False
CC(=O)C(/N=N/c1cccc(-n2nc(C(=O)Nc3nnc(S(N)(=O)=O)s3)c(C(=O)c3ccccc3)c2-c2ccccc2)c1)C(C)=O,122.0,False
CC(=O)C(=NNc1cccc(-n2nc(C(=O)Nc3ccc(S(N)(=O)=O)cc3)c(C(=O)O)c2-c2ccccc2)c1)C(C)=O,259.0,False
CC(=O)C(=O)[O-],2110000.0,False
CC(=O)C(NNc1ccc(S(N)(=O)=O)cc1)Sc1nc2ccccc2c(=O)[nH]1,0.73,False
CC(=O)C1(c2ccccc2)CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)CC1,0.6,False
CC(=O)C1=C(C)N(CC(C)O)C(=S)NC1c1ccccc1,4.2,False
CC(=O)C1=C(C)N(CC(C)O)C(=S)NC1c1ccccc1O,4.2,False
CC(=O)C1=C(C)N(CCCCO)C(=S)NC1c1ccccc1,4.2,False
CC(=O)C1=C(C)N(CCCCO)C(=S)NC1c1ccccc1O,4.2,False
CC(=O)C1=C(C)NC(=S)NC1c1ccccc1O,30.63,False
CC(=O)C1=NN(c2ccc(S(N)(=O)=O)cc2)/C(=C(\C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)S1,0.56,False
CC(=O)C1=NN(c2ccc(S(N)(=O)=O)cc2)/C(=C(\C#N)C(=O)c2ccccc2)S1,0.91,False
CC(=O)C1=NN(c2ccc(S(N)(=O)=O)cc2)C(=C(C#N)C#N)S1,4.2,False
CC(=O)C1=NN(c2ccccc2)/C(=C(\C#N)C(=O)Nc2ccc(S(N)(=O)=O)cc2)S1,7.9,False
CC(=O)CC(=O)Nc1c(C#N)c(-c2ccc(Br)cc2)cn1-c1ccc(S(N)(=O)=O)cc1,5.2,False
CC(=O)CC(=O)Nc1ccc(S(N)(=O)=O)cc1,39.5,False
CC(=O)CN1C(=O)C=C(C)OS1(=O)=O,2175.0,False
CC(=O)CN1C(=O)c2ccccc2S1(=O)=O,42.0,False
CC(=O)COC1=NS(=O)(=O)OC(C)=C1,20000.0,False
CC(=O)Cc1nc2c3c(-c4ccc(Br)cc4)cn(-c4ccc(S(N)(=O)=O)cc4)c3ncn2n1,123.7,False
CC(=O)Cn1c(C)cc2c(-n3nc(C(=O)Nc4nnc(S(N)(=O)=O)s4)c(C(=O)c4ccccc4)c3-c3ccccc3)cccc21,210.0,False
CC(=O)N1C(=O)/C(=N\n2cnc3c(c(-c4ccc(Br)cc4)cn3-c3ccc(S(N)(=O)=O)cc3)c2=N)c2ccccc21,5.6,False
CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)C[C@@H]1Cc1ccccc1,7.6,True
CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)C[C@H]1Cc1ccccc1,32.0,False
CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)[C@@H](Cc2ccccc2)C1,7.7,False
CC(=O)N1CCN(C(=O)c2ccc(S(N)(=O)=O)cc2)[C@H](Cc2ccccc2)C1,38.9,False
CC(=O)N1N=C(c2ccc(Br)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,0.3,False
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,0.54,False
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1ccc(OS(N)(=O)=O)cc1,9.9,False
CC(=O)N1N=C(c2ccc(C)cc2)CC1c1cccc(OS(N)(=O)=O)c1,25.4,False
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccc(OS(N)(=O)=O)cc1,27.6,False
CC(=O)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1cccc(OS(N)(=O)=O)c1,54.8,False
CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,0.26,False
CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1ccc(OS(N)(=O)=O)cc1,19.5,False
CC(=O)N1N=C(c2ccc(Cl)cc2)CC1c1cccc(OS(N)(=O)=O)c1,32.7,False
CC(=O)N1N=C(c2ccc(Cl)cc2Cl)CC1c1ccc(OS(N)(=O)=O)cc1,5.3,False
CC(=O)N1N=C(c2ccc(Cl)cc2Cl)CC1c1cccc(OS(N)(=O)=O)c1,12.0,False
CC(=O)N1N=C(c2ccc(F)cc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,1.7,False
CC(=O)N1N=C(c2ccc(F)cc2)CC1c1cccc(OS(N)(=O)=O)c1,0.4,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1c(Cl)cccc1Cl,13.2,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cc(Cl)ccc1Cl,0.4,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(C(F)(F)F)cc1,0.4,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(C)cc1,6.5,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(Cl)cc1,6.0,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(Cl)cc1Cl,9.3,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc(F)cc1,1.5,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccc([N+](=O)[O-])cc1,0.4,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cccc(Cl)c1,0.87,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1cccc2ccccc12,27.5,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1,0.4,False
CC(=O)N1N=C(c2ccc(OS(N)(=O)=O)cc2)CC1c1ccccc1Cl,0.4,False
CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1ccc(OS(N)(=O)=O)cc1,9.5,False
CC(=O)N1N=C(c2ccc([N+](=O)[O-])cc2)CC1c1cccc(OS(N)(=O)=O)c1,22.9,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1c(Cl)cccc1Cl,223.4,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1cc(Cl)ccc1Cl,92.6,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(C(F)(F)F)cc1,22.2,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(C)cc1,71.2,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(Cl)cc1,14.7,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(Cl)cc1Cl,194.7,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc(F)cc1,38.0,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccc([N+](=O)[O-])cc1,133.9,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1cccc(Cl)c1,56.9,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1cccc2ccccc12,215.7,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccccc1,39.4,False
CC(=O)N1N=C(c2cccc(OS(N)(=O)=O)c2)CC1c1ccccc1Cl,90.1,False
CC(=O)N1N=C(c2ccccc2)CC1c1c(C)nn(-c2ccc(S(N)(=O)=O)cc2)c1Cl,0.17,False
CC(=O)N1N=C(c2ccccc2)CC1c1ccc(OS(N)(=O)=O)cc1,44.8,False
CC(=O)N1N=C(c2ccccc2)CC1c1cccc(OS(N)(=O)=O)c1,16.5,False
CC(=O)NC(CCCCN)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,473.0,False
CC(=O)NC(CCCCN)C(=O)NCc1ccc(S(N)(=O)=O)cc1,563.0,False
CC(=O)NC(CCCCN/C(=N/C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,452.0,False
CC(=O)NC(CCCCN/C(=N/C(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)C(=O)NCc1ccc(S(N)(=O)=O)cc1,384.0,False
CC(=O)NC(CCCCNC(=N)N)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,44.0,False
CC(=O)NC(CCCCNC(=N)N)C(=O)NCc1ccc(S(N)(=O)=O)cc1,824.0,False
CC(=O)NC(CCCCNC(=O)OC(C)(C)C)C(=O)NCCc1ccc(S(N)(=O)=O)cc1,75.9,False
CC(=O)NC(CCCCNC(=O)OC(C)(C)C)C(=O)NCc1ccc(S(N)(=O)=O)cc1,71.2,False
CC(=O)NC(CCCCNC(=O)OC(C)(C)C)C(=O)Nc1cccc(S(N)(=O)=O)c1,5100.0,False
CC(=O)NC1CCCN(C(=S)[S-])C1,47.9,False
CC(=O)NC1CCc2cc(S(N)(=O)=O)ccc21,102.5,False
CC(=O)NC1Cc2ccc(S(=O)(=O)O)cc2C1,65.0,False
CC(=O)NC1Cc2ccc(S(N)(=O)=O)cc2C1,1.65,False
CC(=O)NCCNc1cccc2ccccc12,121000.0,False
CC(=O)NNc1ccccc1S(N)(=O)=O,264.0,False
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(C(F)(F)F)cc3)O2)cc1,892.0,False
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(C)cc3)O2)cc1,529.0,False
CC(=O)NS(=O)(=O)c1ccc(C2=NN(C(C)=O)C(c3ccc(Cl)cc3)O2)cc1,485.0,False
